SK1,SK2,SB1,SB2,SG1,SY1,SY2,SY3,SO1,SP1,SV1,SR1,SR2,SR3,SW1,Base_A,Base_B,Base_C,UT578_A,UT578_AF,UT578_AS,UT6581,Pred_L,Pred_a,Pred_b,Target_L,Target_a,Target_b,Delta_E
0.0,0.0,0.0,0.0,0.0,0.0,610.0,510.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.70155,29.748018,71.67102,71.99,30.05,73.16,1.5464327885509868
0.0,24.0,0.0,0.0,540.0,0.0,276.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.52887,-22.599674,13.294958,38.01,-22.7,13.0,1.5504936311236874
13.0,0.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,610.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,57.960415,10.224112,-29.19047,58.13,11.06,-30.49,1.5544283488733022
0.0,0.0,0.0,0.0,150.0,0.0,225.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,68.57566,-44.1912,26.765419,68.63,-43.14,27.91,1.5550049481899098
0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.0,4.0,0.0,60.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,37.024994,24.849964,-1.49339,36.56,23.46,-2.02,1.5574138079814508
0.0,70.0,0.0,20.0,0.0,100.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.670425,-10.885275,24.596365,47.63,-11.45,25.69,1.5606842746757004
0.0,81.0,0.0,0.0,82.0,0.0,53.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,722.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.58391,-10.278471,4.021913,52.86,-8.91,3.81,1.562583896323382
0.0,0.0,0.0,410.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,733.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.659714,-17.350813,-31.630192,53.57,-15.88,-31.11,1.5626703715171553
0.0,0.0,0.0,0.0,28.0,0.0,960.5,8.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,70.878296,-29.233854,64.91608,71.7099999999998,-28.73,66.14,1.5631983891285017
0.0,25.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,535.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.56293,-10.039214,-28.329588,47.12,-8.63,-27.81,1.5659003877457554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,59.80353,46.289486,50.89993,60.48,47.42,51.75,1.5678941667249826
0.0,10.0,0.0,0.0,0.0,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,315.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,61.185352,12.525443,34.217873,61.95,13.3,35.35,1.5704575442935755
0.0,0.0,0.0,550.0,0.0,0.0,0.0,49.0,0.0,0.0,350.0,0.0,0.0,0.0,280.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.466286,-2.3387394,-27.214624,37.27,-0.92,-27.86,1.5709421403342039
17.0,0.0,0.0,0.0,0.0,1252.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,59.5128,15.804312,41.50193,60.07,17.08,42.23,1.5709677938845665
0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,60.755203,45.741756,51.40901,61.66,46.42,52.5,1.571281851017462
0.0,0.0,0.0,0.0,94.0,0.0,600.0,130.0,0.0,25.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.94068,-26.18661,39.409042,57.69,-25.7,40.71,1.578213433992208
0.0,0.0,0.0,0.0,0.0,862.0,0.0,0.0,241.0,0.0,0.0,186.0,0.0,0.0,131.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,55.065937,29.497622,33.012394,55.49,30.86,33.69,1.579574128586999
0.0,270.0,0.0,0.0,245.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37.461308,-6.9144454,-2.3316183,38.91,-6.3,-2.15,1.5840575258896954
0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,384.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,30.576187,10.39062,5.6123643,29.59,9.48,4.76,1.590068915369879
0.0,13.0,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,616.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,63.234684,10.303077,23.174591,64.65,10.93,23.54,1.590495478081966
0.0,15.0,0.0,0.0,40.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,125.0,428.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.7167,9.052027,20.236713,50.9,9.96,19.68,1.592024047424304
0.0,38.0,0.0,0.0,350.0,0.0,150.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48.53194,-28.790344,11.3567705,49.93,-28.28,11.93,1.5948710795312602
0.0,13.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,725.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,60.866665,13.212391,17.27567,61.1,13.78,18.75,1.5969586641114348
0.0,0.0,0.0,290.0,0.0,0.0,50.0,110.0,0.0,0.0,0.0,0.0,160.0,0.0,330.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.24532,-5.5527453,-7.2570033,40.34,-6.69,-6.99,1.6009261732365074
0.0,60.0,0.0,0.0,0.0,0.0,350.0,500.0,0.0,0.0,0.0,0.0,111.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.742725,8.691452,17.833885,44.27,9.05,18.16,1.6023343300313313
0.0,135.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,800.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,52.606983,-0.19539586,0.73793054,52.9,1.38,0.62,1.6067478246199047
0.0,0.0,0.0,0.0,18.0,0.0,480.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,79.92325,-23.852552,57.563457,81.06,-24.19,58.65,1.6083065470851028
0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,755.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.724453,19.235094,12.479985,37.44,20.59,12.99,1.614897112826496
0.0,18.0,0.0,0.0,0.0,0.0,132.0,300.0,0.0,0.0,0.0,324.0,0.0,0.0,240.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,49.7814,27.295965,22.919666,50.22,28.61,23.75,1.6150890301102623
0.0,90.0,0.0,0.0,750.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43.5673,-23.851395,-0.005483565,43.14,-25.41,-0.03,1.6163031964841896
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,855.0,0.0,300.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.892147,44.302128,16.056507,44.4,44.68,16.55,1.6164236647094732
0.0,0.0,0.0,1329.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,43.0,0.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.182383,-3.2192116,-16.203274,30.92,-1.77,-16.87,1.616657873694103
0.0,0.0,0.0,0.0,246.0,0.0,130.0,110.0,0.0,243.0,0.0,0.0,0.0,0.0,297.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.21581,-16.27287,2.5832524,43.32,-15.0,3.03,1.6193371148464304
5.0,0.0,0.0,0.0,0.0,0.0,630.0,520.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,72.44288,26.741638,73.921265,72.87,26.87,75.48,1.6212850573740711
0.0,0.0,0.0,0.0,0.0,0.0,1015.0,177.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,78.864655,14.528651,82.26184,79.09,14.77,83.8499999999999,1.622121876147533
0.0,0.0,0.0,0.0,0.0,0.0,882.0,381.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,78.84113,18.631203,83.96153,78.79,19.59,85.27,1.622958353837776
0.0,0.0,0.0,0.0,0.0,62.0,0.0,260.0,288.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,67.73825,31.757233,44.544212,68.3199999999997,33.22,44.95,1.6256642050698349
0.0,17.0,0.0,0.0,950.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,42.63197,-38.277267,3.5869865,43.17,-39.78,3.9,1.6265483068028954
0.0,25.0,0.0,38.0,212.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,57.115707,-32.296307,6.7260895,58.71,-32.13,7.01,1.6278918808816032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,57.0,0.0,0.0,63.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.75171,50.05192,37.178257,55.48,51.16,38.34,1.628284310443182
0.0,0.0,0.0,0.0,0.0,0.0,300.0,290.0,22.0,0.0,0.0,0.0,0.0,0.0,750.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,80.87865,14.301963,64.14551,81.33,15.58,65.05,1.6294798965254595
0.0,25.0,0.0,0.0,300.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.6492,-38.169094,24.930286,54.39,-36.75,24.56,1.64308369735503
7.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,87.0,0.0,0.0,604.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,68.16738,28.828999,36.201794,68.93,29.79,37.3,1.646562540745909
0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,132.0,186.0,0.0,0.0,0.0,539.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.432476,-4.2203836,-20.931166,51.51,-3.38,-21.85,1.646681215466518
0.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.411161,4.4566956,0.9824911,28.05,4.31,0.89,1.6479884914119982
0.0,50.0,0.0,151.0,0.0,0.0,24.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,566.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,47.47865,-8.008902,-17.96179,46.56,-7.69,-16.63,1.6490237413023927
0.0,0.0,0.0,330.0,450.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.521854,-20.77645,-4.1184435,37.54,-22.07,-4.32,1.6584689179335534
0.0,41.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,68.0,58.0,0.0,0.0,0.0,696.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,55.42262,-8.193343,-12.040364,56.46,-6.9,-11.98,1.6590780565936563
0.0,106.0,0.0,0.0,89.0,239.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,48.179684,-7.7808566,4.3440614,49.29,-7.65,5.57,1.659171866920971
0.0,0.0,0.0,807.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.23536,-12.626356,-20.509966,36.57,-13.3,-21.99,1.6602052548245114
0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,580.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.715664,-7.051194,-39.917736,52.86,-6.93,-38.5,1.660368716867655
0.0,113.0,0.0,0.0,158.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,42.006428,-8.022564,9.585564,43.57,-8.35,10.06,1.6664520252711827
0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,310.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,65.2781,38.23546,53.804676,65.61,39.59,54.72,1.668160415866828
0.0,56.0,0.0,0.0,100.0,0.0,280.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.635555,-5.6368384,12.367057,40.88,-4.44,13.25,1.6681950174632905
0.0,60.0,0.0,0.0,510.0,0.0,141.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,160.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.415478,-19.469376,2.7326925,39.34,-20.82,3.06,1.6691488370675647
0.0,0.0,0.0,0.0,15.0,10.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,78.90303,-20.879002,76.64722,79.76,-20.87,78.08,1.6695345576827756
0.0,0.0,0.0,248.0,196.0,0.0,118.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.35755,-27.79368,5.946842,45.11,-26.14,6.03,1.6741729830405294
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.879055,50.396473,39.996647,54.6,51.56,40.97,1.679575301722907
0.0,14.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,929.0,0.0,30.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.700974,14.913507,-12.231658,31.31,14.05,-12.61,1.6803556547397958
0.0,13.0,0.0,0.0,260.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,51.546753,-44.911762,32.663105,52.0,-45.68,34.09,1.6827511628506406
0.0,22.0,0.0,0.0,0.0,800.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48.101276,17.962467,26.811203,47.08,18.95,25.9,1.6877551471605299
0.0,33.0,0.0,220.0,0.0,0.0,132.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.23646,-17.892473,7.7027125,42.82,-16.65,6.61,1.7062241023923586
0.0,0.0,0.0,0.0,376.0,0.0,500.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,52.801094,-42.43859,25.034353,53.9,-43.33,25.99,1.7074732717217052
0.0,8.0,0.0,0.0,156.0,0.0,518.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,58.466503,-36.80093,35.858883,58.72,-35.12,36.06,1.7117927694398443
0.0,56.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,307.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.27976,3.230594,21.245026,54.09,3.58,22.72,1.7187569202473547
0.0,14.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,28.0,0.0,0.0,22.0,0.0,673.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,65.62426,-0.22120138,24.970703,66.01,1.0,26.12,1.7207589873802414
0.0,0.0,0.0,105.0,365.0,92.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,470.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,50.950783,-28.76273,-2.1681907,51.57,-27.45,-3.1,1.7248065484297428
0.0,0.0,0.0,0.0,0.0,403.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,609.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,72.04195,13.001667,39.55228,72.38,14.28,40.67,1.7313903302928737
0.0,99.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,481.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.581633,1.2844465,-9.453994,28.99,0.83,-8.53999999999999,1.739369125959109
0.0,54.0,0.0,0.0,0.0,0.0,315.0,810.0,0.0,0.0,0.0,0.0,108.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,41.779415,10.272555,20.502773,42.41,11.16,21.86,1.739902192143936
0.0,14.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,780.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,68.17239,4.665266,24.188953,69.61,4.86,25.15,1.7401848965058226
0.0,33.0,0.0,0.0,153.0,0.0,792.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.73219,-18.108885,27.179977,46.7,-18.11,28.92,1.7403206532800681
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1255.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.302242,52.026867,39.673588,54.01,53.33,40.6,1.7485183443231875
0.0,0.0,0.0,0.0,125.0,540.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,78.0,230.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.89796,-2.680712,12.3883295,46.52,-1.76,13.83,1.751850060594488
0.0,0.0,0.0,0.0,0.0,0.0,320.0,45.0,58.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,80.162964,10.580698,58.240944,81.13,10.77,59.69,1.7523577488885942
0.0,0.0,0.0,62.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.604027,-48.48342,-2.6940777,55.75,-49.73,-1.47,1.753177930936714
0.0,260.0,0.0,0.0,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,200.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,35.110542,-1.277401,4.4865117,36.54,-1.86,5.32,1.7542729795866119
0.0,152.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,580.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.693043,-0.5187422,2.0026517,47.15,-0.17,2.92,1.756665436917942
0.0,32.0,0.0,0.0,410.0,0.0,170.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.382862,-30.301199,12.198789,48.12,-31.28,13.46,1.7584305107926197
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,54.022236,50.213108,40.99027,54.51,51.62,41.93,1.7607821193445747
5.0,0.0,0.0,0.0,0.0,0.0,850.0,40.0,0.0,0.0,0.0,0.0,7.0,0.0,250.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,78.75201,6.562887,72.79031,78.03,8.15,72.52,1.7644517573747507
0.0,67.0,0.0,0.0,604.0,0.0,124.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,39.13299,-23.423635,4.332619,40.66,-24.25,4.65,1.7650390830735885
0.0,0.0,0.0,540.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,320.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,41.5041,-16.638521,-17.166388,40.44,-15.86,-18.34,1.7651549297163394
0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43.124996,28.746069,-15.815615,43.07,27.16,-15.04,1.766413731851282
0.0,0.0,0.0,0.0,0.0,22.0,410.0,265.0,540.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,60.59055,43.23574,51.09011,61.04,43.65,52.75,1.7688552246814857
0.0,0.0,0.0,0.0,245.0,135.0,0.0,65.0,0.0,0.0,0.0,0.0,80.0,0.0,450.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.73006,-12.456833,5.6252184,50.22,-14.08,6.13,1.7690439765577048
0.0,0.0,0.0,0.0,0.0,0.0,451.0,116.0,37.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,79.9431,13.122108,67.23218,80.8199999999997,13.71,68.66,1.7757383079876834
0.0,0.0,0.0,0.0,132.0,0.0,330.0,0.0,40.0,0.0,0.0,28.0,0.0,0.0,451.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,63.67657,-30.740189,30.183235,62.26,-30.68,29.11,1.7782377476665716
0.0,0.0,0.0,65.0,0.0,0.0,23.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,725.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58.261745,-3.7713268,-22.71665,59.53,-4.68,-21.85,1.7847237474808975
0.0,6.0,0.0,0.0,0.0,0.0,0.0,668.0,350.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58.945286,33.09804,48.218998,59.82,33.43,49.74,1.7857123451169392
0.0,0.0,0.0,0.0,62.0,167.0,266.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,68.846115,-19.013998,41.93684,69.11,-17.28,42.29,1.7891635902507992
0.0,0.0,0.0,0.0,0.0,0.0,300.0,251.0,70.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,76.36016,21.51268,63.523335,76.44,23.1,64.36,1.7960980092718086
0.0,0.0,0.0,0.0,0.0,0.0,250.0,130.0,30.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,82.0084,11.436494,56.929073,82.45,12.19,58.5,1.7973849519893748
5.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,340.0,0.0,512.0,0.0,0.0,140.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,43.30395,42.58357,-3.463887,42.32,42.32,-1.98,1.7998747289003425
0.0,0.0,0.0,0.0,0.0,0.0,640.0,360.0,19.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,79.020805,16.11462,74.00202,79.4,17.78,74.5699999999997,1.7999660198265437
12.0,0.0,0.0,0.0,0.0,185.0,238.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,67.38395,20.755306,42.122585,68.61,21.16,43.41,1.8232975684784838
0.0,0.0,0.0,116.0,0.0,0.0,15.0,0.0,0.0,0.0,153.0,0.0,0.0,0.0,693.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,57.07999,-7.29915,-27.778217,58.71,-7.52,-26.99,1.8240045510366256
0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.943844,8.421424,6.033598,30.88,8.4,4.55,1.825728777526403
4.0,0.0,0.0,0.0,0.0,0.0,350.0,430.0,20.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,76.75189,19.594906,72.78987,77.86,20.08,74.16,1.8276959148006033
0.0,500.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,28.564384,3.26753,1.93142,30.17,3.48,2.78,1.828450941791194
4.0,0.0,0.0,0.0,60.0,0.0,390.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,71.900215,-26.28478,46.657578,73.23,-26.96,47.73,1.8369374260660698
0.0,7.0,0.0,0.0,0.0,155.0,0.0,115.0,0.0,0.0,0.0,0.0,6.0,0.0,880.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,72.99213,7.6047792,31.70295,72.78,9.42,31.89,1.8371205492908758
20.0,0.0,0.0,0.0,30.0,0.0,105.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,770.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,73.13878,-13.315246,22.507034,73.5699999999997,-12.33,24.0,1.8400019960642486
0.0,73.0,0.0,1093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.522442,-1.6613169,-13.296737,29.63,-0.16,-13.88,1.8413584351664993
0.0,0.0,0.0,0.0,0.0,0.0,115.0,96.0,70.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,80.318726,13.965376,43.832623,80.98,15.11,45.12,1.8452070170028914
0.0,0.0,0.0,0.0,0.0,0.0,272.0,94.0,30.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,81.37776,10.402483,59.45891,81.89,11.19,61.05,1.84773708460642
0.0,0.0,0.0,0.0,315.0,0.0,270.0,120.0,0.0,0.0,0.0,52.0,0.0,0.0,200.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48.86095,-28.190037,19.12736,48.83,-28.78,20.88,1.849530655845806
0.0,21.0,0.0,0.0,0.0,0.0,346.0,265.0,0.0,0.0,0.0,4.0,0.0,0.0,407.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,64.095825,4.4311867,43.33534,64.5999999999999,3.02,44.42,1.8499001154466403
0.0,17.0,0.0,0.0,450.0,0.0,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,43.69762,-37.975895,19.137432,44.38,-38.34,20.82,1.8518232033942488
0.0,0.0,0.0,0.0,3.5,0.0,522.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,82.349075,1.4082024,66.55123,83.2,2.93,67.18,1.8534537203051844
